發生時間,發生地點,死亡人數,車種
109年07月26日 10時38分40秒,臺南市麻豆區巷口里民族路南側 / 臺南市麻豆區巷口里信義路東側,1,自用-小客車;電動自行車-慢車
109年07月26日 20時14分00秒,新北市樹林區新北市樹林區佳園路3段582號前,1,自用-小客車;普通重型-機車;乘客-人
109年07月27日 02時09分00秒,彰化縣鹿港鎮海埔里彰濱五路2段前0.0公尺,1,電動自行車-慢車;自用-小客車
109年07月27日 05時51分00秒,嘉義縣新港鄉大潭村產業道路與164線24公里294公尺處,1,自用-小貨車(含客、貨兩用);自用-小客車
109年07月27日 14時52分41秒,宜蘭縣壯圍鄉大福路2段217號前0.0公尺附近,1,普通重型-機車
109年07月27日 17時31分00秒,臺南市柳營區八翁里長榮路5段與中山西路3段口往東80公尺處,1,普通重型-機車
109年07月27日 23時02分00秒,臺中市北屯區23-08燈桿處,1,自用-小客車
109年07月28日 08時22分00秒,高雄市楠梓區加昌路288號前0.0公尺,1,自用-小客車;普通重型-機車
109年07月28日 09時05分00秒,彰化縣二林鎮後厝里斗苑路4段前0.0公尺,1,自用-小客車;普通重型-機車
109年07月28日 12時35分25秒,臺南市北區中華北路口 / 臺南市北區海安路三段口,1,普通重型-機車;腳踏自行車-慢車
109年07月28日 16時40分00秒,苗栗縣通霄鎮通西里中山路259號前,1,行人-人;自用-小客車;其他人-人
109年07月28日 21時16分00秒,屏東縣新埤鄉屏185線沿山公路與玉環路,1,腳踏自行車-慢車;自用-小客車
109年07月29日 01時53分04秒,花蓮縣瑞穗鄉台9線 255公里470.0公尺處北側向路肩,1,普通重型-機車
109年07月29日 06時53分27秒,嘉義縣中埔鄉和美村大義路528號之6,1,自用-小客車;普通重型-機車
109年07月29日 11時12分00秒,臺中市后里區后里里三豐路三段 / 臺中市后里區后里里甲后路一段,1,自用-小客車;行人-人
109年07月29日 19時30分00秒,高雄市岡山區岡山路前0.0公尺,1,普通重型-機車;普通重型-機車
109年07月29日 22時18分00秒,苗栗縣苗栗市國華路770號前,1,自用-小客車;行人-人
109年07月29日 22時38分00秒,屏東縣內埔鄉隘寮村清涼路一段往龍泉方向(路燈001755附近),1,自用-小貨車(含客、貨兩用);行人-人
109年07月30日 02時05分00秒,屏東縣內埔鄉豐田村中正路310號前0.0公尺,1,普通重型-機車
109年07月30日 05時18分00秒,高雄市三民區正義路 / 高雄市三民區水源路,1,自用-小客車;行人-人
109年07月30日 05時43分00秒,彰化縣大城鄉公館村東西路前0.0公尺,2,營業用-曳引車;自用-小貨車(含客、貨兩用);乘客-人
109年07月30日 16時28分27秒,宜蘭縣礁溪鄉191縣道路西側 / 宜蘭縣礁溪鄉淇武蘭路口,1,普通重型-機車;自用-小客車
109年07月31日 03時59分00秒,臺中市西屯區港尾里環中路 / 臺中市西屯區港尾里凱旋路,1,自用-小客車;乘客-人
109年07月31日 05時26分00秒,彰化縣埔鹽鄉太平村成功路 / 彰化縣埔鹽鄉太平村番金路,2,自用-小貨車(含客、貨兩用);普通重型-機車
109年07月31日 12時05分00秒,嘉義縣中埔鄉和睦村中山路5段593之2號前0.0公尺,1,電動自行車-慢車;自用-大貨車;乘客-人
109年07月31日 14時31分00秒,臺北市中山區復興北路488號前0.0公尺,1,自用-小客車;普通重型-機車;民營公車-大客車
109年08月01日 08時09分00秒,新北市樹林區新北市樹林區環漢路5段20號,1,自用-大貨車;普通重型-機車
109年08月01日 10時35分00秒,屏東縣長治鄉中興路643號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
109年08月01日 22時29分57秒,雲林縣口湖鄉崙中村中興路二段,1,自用-小客車;普通重型-機車
109年08月02日 02時22分00秒,新北市蘆洲區新北市蘆洲區忠孝路88號與忠孝路90巷,1,自用-小貨車(含客、貨兩用);行人-人
109年08月02日 11時13分00秒,桃園市龍潭區龍平路0309880號電桿附近,1,自用-小客車;行人-人
109年08月02日 18時44分00秒,新北市樹林區新北市樹林區德和街17巷與德和街,1,腳踏自行車-慢車
109年08月02日 20時03分00秒,臺中市梧棲區與信義中排產業道路口,1,普通重型-機車;民營客運-大客車
109年08月03日 00時02分34秒,花蓮縣花蓮市美工六街西側 / 花蓮縣花蓮市精美路西側,1,自用-小客車;腳踏自行車-慢車
109年08月03日 07時28分00秒,雲林縣虎尾鎮新興里虎尾圓環,1,自用-小貨車(含客、貨兩用);普通輕型-機車
109年08月03日 11時53分00秒,雲林縣土庫鎮西平里雲105公路西平25北9北5K1547HE60號電桿旁路口,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年08月03日 17時19分00秒,雲林縣北港鎮好收里155公路與雲165公路口,1,自用-小客車;行人-人;其他人-人
109年08月03日 17時28分00秒,臺中市西屯區福恩里臺灣大道四段 / 臺中市西屯區福恩里東大路一段,1,普通重型-機車;民營公車-大客車
109年08月03日 19時23分00秒,雲林縣西螺鎮河南里埔心路220號,1,普通重型-機車
109年08月03日 23時32分37秒,南投縣埔里鎮台21線 50公里500.0公尺處,1,行人-人;自用-小貨車(含客、貨兩用)
109年08月04日 02時55分00秒,新北市板橋區新北市板橋區華江一路與華江九路附近,1,普通重型-機車
109年08月04日 16時28分00秒,雲林縣莿桐鄉四合村后埔43號前,1,腳踏自行車-慢車;自用-大貨車
109年08月06日 15時10分00秒,臺南市永康區永安路永安橋上,1,自用-大貨車;普通重型-機車
109年08月06日 20時55分00秒,嘉義縣太保市崙頂里168線17.2公里,1,普通重型-機車
109年08月06日 22時10分00秒,雲林縣斗六市國道3號 263公里100.0公尺處南側向中線,2,自用-小客車;自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人
109年08月06日 23時45分00秒,臺南市安南區安明路4段口 / 臺南市安南區安明路4段,1,普通重型-機車;營業用-曳引車
109年08月07日 16時05分04秒,南投縣埔里鎮一心里西安路三段167巷電桿(太平枝38分15G8915HA57),1,行人-人;自用-小貨車(含客、貨兩用)
109年08月07日 20時40分00秒,臺中市太平區新平路三段180號前0.0公尺,1,自用-小客車;自用-小客車;普通重型-機車;其他人-人;其他人-人
109年08月08日 00時10分45秒,花蓮縣壽豐鄉台11線 27公里500.0公尺處,1,普通重型-機車;乘客-人
109年08月08日 00時43分54秒,南投縣草屯鎮復興里碧山路710巷口,1,普通重型-機車;自用-小客車;乘客-人
109年08月08日 07時51分00秒,彰化縣福興鄉福寶村新生路49-61號前0.0公尺前,1,動力機械-其他車;普通重型-機車
109年08月08日 10時30分00秒,臺中市清水區西寧里西寧路69號前0.0公尺,1,自用-小客車;普通重型-機車
109年08月08日 11時53分10秒,桃園市大園區桃24線與後厝里11鄰路口,1,自用-小貨車(含客、貨兩用);普通重型-機車
109年08月08日 12時55分00秒,屏東縣萬丹鄉後村村南北路一段口 / 屏東縣萬丹鄉後村村後庄路口,1,普通重型-機車;普通重型-機車;乘客-人
109年08月08日 16時20分00秒,屏東縣南州鄉萬華路35號前0.0公尺,1,普通重型-機車;自用-小客車
109年08月09日 04時07分00秒,臺南市安南區台江大道與育英街(台江大道燈桿83),1,普通重型-機車
109年08月09日 05時05分56秒,雲林縣斗南鎮南昌里南昌路北側 / 雲林縣斗南鎮圓環街,1,普通重型-機車;腳踏自行車-慢車
109年08月09日 07時50分00秒,新北市新莊區新北市新莊區重新堤外道路10K+700,1,大型重型1(550C.C.以上)-機車
109年08月09日 09時57分00秒,屏東縣枋山鄉台26線 5公里南側向內側,1,普通重型-機車;自用-小客車
109年08月09日 12時30分00秒,臺南市安平區安平路138號前對向機慢車優先車道上,1,行人-人;普通重型-機車;乘客-人
109年08月09日 13時01分00秒,臺中市北屯區同榮里崇德十九路 / 臺中市北屯區同榮里榮德路,1,普通重型-機車;自用-小客車
109年08月09日 16時51分00秒,嘉義縣太保市港尾里台18線4.3K往西,1,自用-小客車;普通重型-機車
109年08月09日 19時55分23秒,花蓮縣光復鄉中山路一段與農場路口,1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
109年08月10日 06時21分19秒,臺南市官田區南廍里南318線2.5公里(東向),1,普通重型-機車;自用-小客車
109年08月10日 08時02分17秒,臺南市善化區文正里進學路口 / 臺南市善化區文正里光復路口,1,營業用-半聯結車;腳踏自行車-慢車
109年08月10日 10時19分00秒,花蓮縣吉安鄉知卡宣大道1段口 / 花蓮縣吉安鄉南濱路1段口,1,普通重型-機車;自用-大貨車
109年08月10日 14時27分00秒,彰化縣芳苑鄉文津村功湖路草湖段 / 彰化縣芳苑鄉文津村草崙路13巷,1,普通重型-機車;自用-小貨車(含客、貨兩用)
109年08月11日 06時16分00秒,彰化縣彰化市桃源里虎崗路附近 / 彰化縣彰化市桃源里環山路,1,普通重型-機車
109年08月11日 09時20分00秒,屏東縣東港鎮船頭路與大東路331巷口,1,普通重型-機車;營業用-曳引車
109年08月11日 15時46分00秒,臺中市南屯區豐樂里永春東路892號前0.0公尺,1,自用-小客車;行人-人;行人-人;自用-小客車;自用-小客車
109年08月11日 19時25分00秒,宜蘭縣蘇澳鎮中山路2段西側 / 宜蘭縣蘇澳鎮中山路2段北側,1,營業用-曳引車;普通重型-機車;乘客-人
109年08月12日 06時11分00秒,桃園市八德區興豐路口 / 桃園市八德區建安街口,1,普通重型-機車;自用-小客車;乘客-人
109年08月12日 10時50分00秒,臺東縣成功鎮台11線 112公里100.0公尺處北側向中內,1,大型重型1(550C.C.以上)-機車;自用-小貨車(含客、貨兩用)
109年08月12日 14時32分00秒,新北市三重區新北市三重區力行路與永福街,1,普通重型-機車;自用-小貨車(含客、貨兩用)
109年08月12日 19時03分00秒,屏東縣萬丹鄉崙頂村萬順路2段口 / 屏東縣萬丹鄉崙頂村崙中路口,1,自用-小客車;腳踏自行車-慢車
109年08月12日 20時28分40秒,苗栗縣通霄鎮國道3號 146公里600.0公尺處北側向外側,1,營業用-大貨車;乘客-人
109年08月12日 22時21分00秒,臺中市東區東信里樂業路466號前0.0公尺,1,普通重型-機車;自用-小客車
109年08月13日 05時50分00秒,基隆市安樂區基金三路71-1號前0.0公尺,1,行人-人;自用-小客車
109年08月13日 08時18分00秒,新北市中和區新北市中和區景安路140號與景安路,1,普通重型-機車;計程車-小客車
109年08月13日 20時01分00秒,臺中市大甲區庄美里經國路342號前0.0公尺,1,行人-人;普通重型-機車
109年08月14日 04時46分00秒,臺中市中區大墩里臺灣大道一段 / 臺中市中區大墩里三民路,1,行人-人;自用-小客車
109年08月14日 04時51分00秒,高雄市鳥松區球場路 / 高雄市鳥松區山腳路,1,自用-小客車;普通重型-機車
109年08月14日 23時31分00秒,臺中市南區福順里復興路 / 臺中市南區福順里美村路,1,計程車-小客車
109年08月15日 07時53分00秒,彰化縣福興鄉社尾村柳橋路6段 / 彰化縣福興鄉社尾村番花路2段,1,普通重型-機車;普通重型-機車
109年08月15日 12時00分00秒,屏東縣屏東市自由路口 / 屏東縣屏東市民貴二街口,1,普通重型-機車;普通重型-機車
109年08月15日 12時34分44秒,臺南市永康區埔東街16號前0.0公尺,1,自用-小客車;普通重型-機車
109年08月15日 13時41分40秒,雲林縣二崙鄉湳仔村156縣道路16k處,1,自用-小客車;乘客-人;乘客-人
109年08月15日 17時13分00秒,新北市板橋區新北市板橋區環漢路4段568號,1,普通重型-機車;普通重型-機車;乘客-人
109年08月15日 22時45分00秒,臺東縣臺東市浙江路口 / 臺東縣臺東市開封街口,1,普通重型-機車;自用-小客車
109年08月16日 05時59分06秒,新竹市香山區中華路六段附近 / 新竹市香山區內湖路附近,1,普通重型-機車;普通重型-機車;乘客-人
109年08月16日 10時54分00秒,高雄市前鎮區國道1號 374公里400.0公尺處南側向交流道,1,營業用-大貨車
109年08月16日 20時05分00秒,彰化縣田中鎮龍潭里大社路1段 / 彰化縣田中鎮龍潭里大社南路,1,普通重型-機車;腳踏自行車-慢車
109年08月16日 23時08分53秒,雲林縣口湖鄉台17線北上102.5公里處,1,腳踏自行車-慢車;自用-小客車
109年08月16日 23時54分00秒,澎湖縣西嶼鄉澎2號道起點前200公尺處道路(小門段),1,自用-小貨車(含客、貨兩用);行人-人
109年08月17日 04時44分00秒,臺南市柳營區小腳腿142-10號前0.0公尺附近,1,普通重型-機車
109年08月17日 16時18分00秒,新竹市東區食品路141巷與食品路口,1,普通輕型-機車;大型重型2(250-550C.C.)-機車
109年08月18日 00時03分00秒,高雄市旗津區旗津一路115號碼頭管制站對面VCT-20路燈前處,1,大型重型1(550C.C.以上)-機車
109年08月18日 00時12分48秒,新竹市北區東大路、北大路,1,普通重型-機車;自用-小客車
109年08月18日 07時50分00秒,高雄市阿蓮區頂安街419號前0.0公尺前,1,普通重型-機車;腳踏自行車-慢車
109年08月18日 07時56分00秒,臺中市神岡區豐洲里東洲路45號前0.0公尺,1,動力機械-其他車;普通重型-機車;乘客-人
109年08月18日 10時11分00秒,新北市三芝區新北市三芝區北7線道3.5K,1,自用-大貨車
109年08月18日 13時52分00秒,桃園市蘆竹區山外路前0.0公尺,1,普通重型-機車;營業用-大貨車
109年08月18日 15時45分00秒,彰化縣社頭鄉湳底村湳底路前 / 彰化縣社頭鄉湳底村東彰路7段,1,普通重型-機車;自用-小貨車(含客、貨兩用)
109年08月19日 08時12分00秒,臺中市豐原區中陽里向陽路 / 臺中市豐原區中陽里直興街,1,普通重型-機車;自用-小客車
109年08月19日 13時14分00秒,嘉義縣新港鄉月潭村166線與159線路口,1,自用-曳引車;腳踏自行車-慢車;乘客-人
109年08月20日 05時35分00秒,高雄市小港區中山四路前0.0公尺,1,普通重型-機車
109年08月20日 11時26分00秒,嘉義市東區興南里興業東路52號前0.0公尺前,1,普通重型-機車;普通重型-機車
109年08月20日 12時05分00秒,新北市鶯歌區新北市鶯歌區三鶯橋道路207810燈桿,1,營業用-曳引車;普通重型-機車
109年08月20日 15時58分22秒,臺南市後壁區台一線與南84線路口(台一線280.6公里處),2,普通重型-機車;營業用-半聯結車;乘客-人
109年08月21日 00時17分00秒,桃園市中壢區三民路1段69號前0.0公尺,1,自用-小客車;自用-小客車;自用-小客車;營業用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人
109年08月21日 07時55分00秒,臺中市清水區電桿(楊厝枝240左分17)附近,1,自用-大貨車;普通重型-機車
109年08月21日 09時14分50秒,南投縣名間鄉武東巷24號,1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用)
