發生時間,發生地點,死亡人數,車種
110年02月07日 22時30分00秒,彰化縣彰化市國道1號 195公里500.0公尺處南側向內側,2,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人
110年02月08日 07時39分00秒,新竹縣竹北市莊敬南路口 / 新竹縣竹北市成功十街,1,電動自行車-慢車;自用-小客車
110年02月08日 07時46分00秒,高雄市林園區石化三路9號前0.0公尺,1,普通重型-機車;營業用-大貨車
110年02月08日 10時50分01秒,花蓮縣壽豐鄉中山路6段170號,1,行人-人;普通重型-機車
110年02月08日 11時22分22秒,高雄市仁武區國道10號 4公里300.0公尺處東側向外側,1,營業用-大貨車;租賃車-小客車;營業用-大貨車;營業用-半聯結車;乘客-人
110年02月08日 12時28分00秒,臺北市萬華區萬板大橋往台北市前0.0公尺,1,普通輕型-機車;民營公車-大客車
110年02月08日 14時56分00秒,高雄市阿蓮區中正路 / 高雄市阿蓮區中正路,1,普通輕型-機車;營業用-曳引車
110年02月08日 15時34分00秒,高雄市楠梓區德中路 / 高雄市楠梓區大學二十九路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月09日 17時11分47秒,臺南市關廟區五甲里南雄路1段附近 / 臺南市關廟區五甲里南雄路1段口,1,計程車-小客車;普通重型-機車;自用-小客車;乘客-人
110年02月09日 18時47分00秒,南投縣集集鎮投54 3公里500.0公尺處,1,行人-人;自用-小客車
110年02月09日 19時02分00秒,彰化縣鹿港鎮洋厝里新厝巷前0.0公尺,1,普通重型-機車
110年02月10日 06時01分00秒,彰化縣和美鎮月眉里和港路552號前0.0公尺,1,腳踏自行車-慢車;自用-小客車
110年02月10日 07時44分00秒,屏東縣東港鎮興和里和東路27號前0.0公尺,1,普通重型-機車;普通重型-機車
110年02月10日 10時58分00秒,屏東縣竹田鄉東西七路與過溝二路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月10日 12時40分00秒,彰化縣芬園鄉舊社村大彰路5段前0.0公尺,1,普通重型-機車
110年02月10日 13時30分00秒,臺中市大雅區員林里神林路一段520巷前0.0公尺,1,自用-小客車
110年02月10日 16時03分00秒,嘉義縣六腳鄉蘇厝村縣道145線47.5公里與蘇厝村無名道路口,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年02月10日 19時00分00秒,臺南市學甲區新榮里華宗路210號前0.0公尺,1,行人-人;自用-小客車;自用-小客車
110年02月10日 19時24分00秒,臺中市南區崇倫里崇倫街 / 臺中市南區崇倫里西川一路,1,自用-小客車;行人-人
110年02月10日 19時57分00秒,高雄市三民區九如三路 / 高雄市三民區中庸街,1,自用-小客車;普通重型-機車;普通重型-機車;民營客運-大客車
110年02月11日 00時24分50秒,高雄市田寮區國道3號 371公里100.0公尺處南側向外側,1,自用-小客車;自用-小客車;自用-小貨車(含客、貨兩用)
110年02月11日 04時46分00秒,高雄市路竹區中山路226之1號前0.0公尺,2,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;乘客-人
110年02月11日 06時16分00秒,新北市泰山區新北市泰山區大科路350002燈桿處,1,普通重型-機車;行人-人
110年02月11日 06時24分00秒,高雄市大社區中山路 / 高雄市大社區金龍路,1,營業用-小貨車(含客、貨兩用);行人-人
110年02月11日 08時02分52秒,花蓮縣瑞穗鄉台9線 251公里200.0公尺處南側,1,自用-小客車;乘客-人;乘客-人
110年02月11日 11時10分00秒,屏東縣屏東市和生路2段186號前0.0公尺,1,電動輔助自行車-慢車;自用-小客車
110年02月11日 15時32分00秒,南投縣仁愛鄉投71 17公里20.0公尺處附近,1,普通重型-機車
110年02月11日 16時40分17秒,宜蘭縣礁溪鄉匏杓崙路132號前0.0公尺,1,自用-小客車;乘客-人
110年02月11日 20時12分00秒,桃園市中壢區普仁里中山東路1段口 / 桃園市中壢區普仁里甘肅二街口,1,普通重型-機車
110年02月12日 02時19分00秒,臺南市新營區嘉芳里復興路東側 / 臺南市新營區嘉芳街,1,電動自行車-慢車;自用-小客車;乘客-人
110年02月12日 04時02分00秒,屏東縣內埔鄉東寧村德光巷(路燈編號912-02209),1,普通重型-機車
110年02月12日 08時25分00秒,桃園市楊梅區老莊路800號前0.0公尺,1,自用-小客車
110年02月12日 14時29分00秒,高雄市阿蓮區玉庫里無名路玉庫282電桿號前0.0公尺,1,普通重型-機車;乘客-人
110年02月12日 15時40分00秒,彰化縣大城鄉山腳村鐵樹巷前0.0公尺,1,普通重型-機車;自用-小客車
110年02月12日 15時55分00秒,嘉義市西區北新里世賢路1段420號前0.0公尺,1,腳踏自行車-慢車;普通重型-機車
110年02月12日 17時11分00秒,屏東縣枋山鄉台9線 451公里500.0公尺處南側向內側,1,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
110年02月12日 22時11分00秒,彰化縣福興鄉秀厝村南環路3段前500.0公尺西側,1,普通重型-機車
110年02月12日 22時22分00秒,臺北市中正區汀州路1段136號前0.0公尺,1,普通重型-機車;行人-人;計程車-小客車
110年02月13日 04時13分00秒,臺北市萬華區和平西路3段 / 臺北市萬華區廣州街,1,自用-小客車;行人-人
110年02月13日 06時00分36秒,新竹市東區東大路橋往食品匝道口,1,自用-小客車
110年02月13日 13時32分52秒,雲林縣斗南鎮建國一路南側 / 雲林縣斗南鎮文化街東側,1,自用-小客車;普通重型-機車
110年02月13日 16時15分00秒,臺中市大安區中庄里中松路85號前0.0公尺,1,普通重型-機車
110年02月14日 01時18分58秒,嘉義縣鹿草鄉施家村163線21公里900公尺處,1,普通重型-機車
110年02月14日 15時15分00秒,桃園市大園區海港路口 / 桃園市大園區產業道路,1,腳踏自行車-慢車;自用-小客車
110年02月14日 17時10分00秒,屏東縣枋山鄉台1線451.5KM,1,自用-小客車;大型重型2(250-550C.C.)-機車
110年02月14日 22時08分12秒,桃園市觀音區二聖路口 / 桃園市觀音區六合街,1,普通重型-機車;自用-小客車
110年02月15日 00時18分00秒,高雄市林園區潭頭路226號前0.0公尺,1,普通重型-機車
110年02月15日 01時30分00秒,彰化縣和美鎮嘉寶里嘉卿路1段390號前0.0公尺,2,自用-小客車;乘客-人;乘客-人
110年02月15日 07時25分00秒,臺南市善化區牛庄里區道南127-1線前0.0公尺,1,普通重型-機車
110年02月15日 07時54分41秒,雲林縣北港鎮台19線往南,1,普通重型-機車
110年02月15日 12時54分00秒,澎湖縣西嶼鄉縣203線 31公里400.0公尺處北側向外側,1,普通重型-機車;普通重型-機車;乘客-人
110年02月15日 13時43分00秒,臺南市東區崇善路與崇善二街口,1,普通輕型-機車;自用-小客車
110年02月15日 16時50分00秒,高雄市林園區中芸三路300號前0.0公尺,1,自用-小客車;普通重型-機車;自用-小客車;自用-小客車
110年02月15日 21時40分00秒,高雄市美濃區中正路2段543號前0.0公尺,1,普通重型-機車
110年02月16日 07時36分00秒,彰化縣鹿港鎮海埔里鹿工路 / 彰化縣鹿港鎮海埔里鹿工北二路,1,自用-小客車;電動自行車-慢車
110年02月16日 10時13分45秒,新竹縣峨眉鄉台3線89.5公里,1,大型重型1(550C.C.以上)-機車
110年02月16日 15時25分27秒,苗栗縣苑裡鎮苗140線與田心5路口,1,自用-小客車;乘客-人
110年02月16日 17時24分00秒,雲林縣水林鄉水南村產業道路蔦松40號電桿旁,1,腳踏自行車-慢車
110年02月17日 04時44分56秒,宜蘭縣五結鄉國道5號 45公里100.0公尺處南側向外側,1,自用-小客車
110年02月17日 07時34分00秒,雲林縣斗六市明德北路西側 / 雲林縣斗六市文化路,1,自用-小客車;普通重型-機車;普通重型-機車
110年02月17日 22時42分00秒,雲林縣元長鄉龍岩村龍岩45之1號前路口,1,自用-小貨車(含客、貨兩用)
110年02月18日 12時33分00秒,新竹縣新埔鎮楊新路1段318巷口,1,自用-小客車;普通重型-機車
110年02月19日 04時38分00秒,新北市五股區新北市五股區中興路與四維路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月19日 08時37分00秒,高雄市鳳山區經武路 / 高雄市鳳山區力行路,1,自用-小客車;普通重型-機車;乘客-人
110年02月19日 10時16分00秒,臺中市外埔區大同里三環路 / 臺中市外埔區大同里三環路,1,普通重型-機車;普通重型-機車
110年02月19日 13時30分41秒,宜蘭縣員山鄉坡城路51-26號前0.0公尺附近,2,自用-小客車;行人-人;行人-人;普通重型-機車
110年02月19日 15時46分00秒,新北市貢寮區新北市貢寮區臺2線道路113.2K,1,營業用-曳引車
110年02月19日 18時38分00秒,臺中市西屯區台灣大道三段,1,自用-小客車;腳踏自行車-慢車
110年02月19日 19時46分58秒,雲林縣西螺鎮頂湳里145縣道台電電桿新社107A北側20公尺,1,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
110年02月20日 03時58分12秒,臺南市北區成功路東側 / 臺南市北區金華路5段西側,1,普通重型-機車;自用-小客車
110年02月20日 04時50分00秒,屏東縣春日鄉力里村南和橋上,1,普通重型-機車;乘客-人
110年02月20日 09時58分00秒,桃園市龍潭區中正路三坑段燈桿0302496處附近,1,普通重型-機車
110年02月20日 12時25分00秒,苗栗縣苑裡鎮130縣道(福田里37之1號前),1,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人
110年02月20日 13時10分00秒,基隆市中正區基隆市中正區北寧路海洋大學工學館前,1,自用-小客車;普通重型-機車;乘客-人
110年02月20日 18時17分00秒,臺南市東山區三榮里南314線6.7K,1,自用-小客車;普通重型-機車
110年02月20日 18時50分00秒,高雄市岡山區嘉峰路93號前0.0公尺,1,大型重型2(250-550C.C.)-機車;行人-人
110年02月20日 23時10分00秒,新北市樹林區新北市樹林區環漢路5段與四維路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月21日 02時35分56秒,臺南市東區林森路2段250號北側,1,普通重型-機車
110年02月21日 06時58分00秒,桃園市蘆竹區中正路南側 / 桃園市蘆竹區榮興路南側,1,自用-小客車;大型重型2(250-550C.C.)-機車
110年02月21日 07時25分55秒,雲林縣口湖鄉台61線 255公里800.0公尺處北側向內側,20,自用-小貨車(含客、貨兩用);自用-大貨車;自用-小貨車(含客、貨兩用);營業用-大貨車;乘客-人;自用-小客車;營業用-曳引車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-大貨車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;自用-小客車;營業用-曳引車;自用-大貨車;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人;乘客-人
110年02月21日 14時23分00秒,新北市新店區新北市新店區北宜路3段210巷與北宜路3段北宜公路18.1K,1,普通重型-機車;大型重型2(250-550C.C.)-機車
110年02月21日 16時37分00秒,屏東縣萬丹鄉香社村萬新路口 / 屏東縣萬丹鄉香社村大勇路口,1,普通重型-機車;大型重型1(550C.C.以上)-機車;乘客-人
110年02月21日 18時37分56秒,雲林縣東勢鄉縣道158甲,1,普通重型-機車;自用-小客車;自用-小客車;乘客-人
110年02月21日 20時46分00秒,雲林縣斗六市文化路與引善路口,1,普通重型-機車
110年02月22日 04時00分00秒,臺中市清水區中社里鎮政路前0.0公尺,1,普通重型-機車;自用-小客車
110年02月22日 11時39分00秒,臺南市永康區和平路189號,1,動力機械-其他車;普通重型-機車;自用-大貨車
110年02月23日 08時30分44秒,苗栗縣銅鑼鄉樟樹村竹圍32之1號,1,自用-大貨車;普通重型-機車
110年02月23日 09時08分00秒,新竹縣新豐鄉瑞興村5鄰崁頭90號,2,普通重型-機車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人
110年02月23日 09時50分00秒,高雄市旗山區延平一路 / 高雄市旗山區中華路,1,普通重型-機車;普通重型-機車
110年02月23日 11時46分47秒,臺南市北區北門路二段口 / 臺南市北區公園北路口,1,自用-大貨車;腳踏自行車-慢車
110年02月23日 18時18分00秒,新北市三峽區新北市三峽區佳興路與龍埔路,1,自用-大貨車;普通重型-機車
110年02月23日 19時43分00秒,高雄市旗山區旗甲路3段489號前0.0公尺,1,自用-小客車;行人-人
110年02月23日 21時20分00秒,桃園市蘆竹區中興路口 / 桃園市蘆竹區中興七街附近,1,腳踏自行車-慢車;自用-小客車
110年02月24日 03時48分00秒,新北市新莊區新北市新莊區光明路221149燈桿前,1,普通重型-機車;自用-小客車;自用-小客車
110年02月24日 08時09分00秒,新竹縣新豐鄉竹2-1線0.5公里處,1,普通重型-機車;普通重型-機車;自用-小客車
110年02月24日 10時16分59秒,桃園市大園區橫峰里中山南路471號前0.0公尺附近,1,自用-小客車;普通輕型-機車;自用-小客車
110年02月24日 11時27分14秒,雲林縣麥寮鄉中興村工業路1500號前0.0公尺附近,1,自用-小客車;營業用-曳引車
110年02月24日 14時35分00秒,苗栗縣三灣鄉栗縣三灣鄉124乙縣道1.7公里處,2,自用-小客車;自用-小客車;乘客-人;乘客-人;乘客-人
110年02月24日 17時15分00秒,桃園市桃園區建國路口 / 桃園市桃園區延平路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月24日 18時45分24秒,花蓮縣吉安鄉中央路1段口 / 花蓮縣吉安鄉福興六街口,1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
110年02月24日 21時48分00秒,桃園市楊梅區楊湖路4段口 / 桃園市楊梅區上湖五路口,1,行人-人;自用-小客車
110年02月25日 06時18分11秒,雲林縣水林鄉水南村東陽街(路燈編號090912旁),1,自用-小客車;行人-人
110年02月25日 07時18分00秒,高雄市旗山區旗南二路 / 高雄市旗山區中寮一路,1,自用-小客車;普通重型-機車
110年02月25日 15時32分33秒,新竹縣湖口鄉光復北路口 / 新竹縣湖口鄉工業三路口,1,營業用-曳引車;其他人-人
110年02月26日 08時01分00秒,臺南市七股區大潭里省道臺17線口 / 臺南市七股區大潭里區道南30線口,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年02月26日 12時03分48秒,桃園市蘆竹區海山路1段340號前0.0公尺,1,自用-小客車;乘客-人;乘客-人
110年02月27日 04時30分00秒,桃園市桃園區中山路827號前0.0公尺,1,行人-人;普通重型-機車;普通重型-機車
110年02月27日 04時40分00秒,雲林縣褒忠鄉新湖村新湖路26-4號前,1,行人-人;自用-小貨車(含客、貨兩用)
110年02月27日 05時48分25秒,花蓮縣新城鄉順安村北三棧119之1號前,1,行人-人;自用-小客車
110年02月27日 08時38分00秒,高雄市鳥松區國道1號 364公里300.0公尺處南側向內側,1,營業用-半聯結車;自用-小貨車(含客、貨兩用);營業用-曳引車;乘客-人;乘客-人;乘客-人
